Commodity,State,District,Market,Arrival_Date,Modal Price
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Gulavati,28-07-2023,2400
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Khurja,28-07-2023,2400
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Sikanderabad,28-07-2023,2100
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Buland Shahr,29-07-2023,2420
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Jahangirabad,29-07-2023,2445
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Divai,30-07-2023,1150
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Gulavati,30-07-2023,2400
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Divai,31-07-2023,1150
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Gulavati,31-07-2023,2500
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Sikanderabad,31-07-2023,1600
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Sikarpur,31-07-2023,1400
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Divai,01-08-2023,1200
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Gulavati,01-08-2023,2400
Bhindi(Ladies Finger),Uttar Pradesh,Bulandshahar,Gulavati,02-08-2023,2500
Bhindi(Ladies Finger),Himachal Pradesh,Chamba,Chamba,28-07-2023,4750
Bhindi(Ladies Finger),Himachal Pradesh,Chamba,Chamba,01-08-2023,4250
Bhindi(Ladies Finger),Karnataka,Chikmagalur,Bagepalli,28-07-2023,1500
Bhindi(Ladies Finger),Karnataka,Chikmagalur,Bagepalli,01-08-2023,2300
Bhindi(Ladies Finger),Uttar Pradesh,Chitrakut,Karvi,31-07-2023,1650
